depreg;mupreg;mesreg;añoreg;diaocu;mesocu;añoocu;depocu;mupocu;edadhom;edadmuj;grethom;gretmuj;nachom;nacmuj;escohom;escomuj;ocupahom;ocupamuj
2.0;0207;9.0;2010.0;6.0;8.0;2010.0;2.0;0207;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7412.0;2611.0
1.0;0101;11.0;2010.0;5.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;2611.0
1.0;0101;5.0;2010.0;12.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;2611.0
9.0;0922;7.0;2010.0;8.0;6.0;2010.0;9.0;0920;34.0;34.0;2.0;2.0;320.0;320.0;5.0;5.0;9712.0;2611.0
2.0;0207;1.0;2011.0;20.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;2611.0
1.0;0101;3.0;2011.0;14.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;2611.0
1.0;0101;8.0;2010.0;27.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2149.0;2619.0
1.0;0101;9.0;2010.0;8.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2151.0;2619.0
3.0;0301;12.0;2010.0;9.0;11.0;2010.0;1.0;0101;33.0;33.0;2.0;2.0;320.0;32.0;1.0;1.0;2619.0;2619.0
16.0;1601;8.0;2010.0;23.0;7.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;724.0;9.0;9.0;3412.0;2619.0
1.0;0101;10.0;2010.0;16.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;5221.0;2619.0
1.0;0101;8.0;2010.0;1.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;2619.0
1.0;0101;4.0;2011.0;27.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;40.0;9.0;9.0;2412.0;2633.0
1.0;0101;8.0;2010.0;20.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;840.0;9.0;9.0;9998.0;2633.0
1.0;0101;10.0;2010.0;9.0;9.0;2010.0;1.0;0101;35.0;33.0;9.0;9.0;222.0;320.0;1.0;1.0;2141.0;2634.0
1.0;0101;3.0;2011.0;26.0;10.0;2010.0;1.0;0101;29.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;2145.0;2634.0
1.0;0101;8.0;2010.0;19.0;7.0;2010.0;1.0;0101;40.0;34.0;2.0;2.0;320.0;320.0;5.0;9.0;2161.0;2634.0
1.0;0101;6.0;2010.0;12.0;4.0;2010.0;1.0;0101;44.0;37.0;9.0;9.0;320.0;320.0;9.0;9.0;5221.0;2634.0
12.0;1201;4.0;2011.0;22.0;11.0;2010.0;12.0;1201;55.0;48.0;2.0;2.0;320.0;320.0;5.0;5.0;4131.0;2635.0
1.0;0101;9.0;2010.0;7.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;2635.0
3.0;0307;8.0;2010.0;20.0;7.0;2010.0;3.0;0301;33.0;33.0;9.0;9.0;320.0;320.0;5.0;5.0;5113.0;2643.0
1.0;0101;10.0;2010.0;13.0;8.0;2010.0;1.0;0101;27.0;30.0;2.0;9.0;840.0;320.0;9.0;5.0;9712.0;2656.0
1.0;0101;6.0;2010.0;1.0;3.0;2010.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3513.0;3118.0
1.0;0101;12.0;2010.0;19.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;3119.0
1.0;0101;4.0;2011.0;4.0;11.0;2010.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;5249.0;9999.0
1.0;0101;12.0;2010.0;27.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2221.0;3221.0
1.0;0101;11.0;2010.0;26.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3221.0;3221.0
1.0;0101;12.0;2010.0;18.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3513.0;3221.0
6.0;0601;7.0;2010.0;14.0;5.0;2010.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;3221.0
17.0;1701;2.0;2011.0;8.0;11.0;2010.0;17.0;1703;28.0;25.0;9.0;9.0;320.0;320.0;9.0;4.0;9712.0;3221.0
13.0;1302;2.0;2011.0;4.0;8.0;2010.0;13.0;1301;999.0;31.0;9.0;2.0;320.0;320.0;9.0;4.0;9712.0;3221.0
4.0;0409;9.0;2010.0;20.0;7.0;2010.0;4.0;0409;999.0;23.0;9.0;9.0;320.0;320.0;9.0;4.0;9999.0;3221.0
14.0;1416;4.0;2010.0;24.0;3.0;2010.0;14.0;1401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322.0;3222.0
1.0;0101;3.0;2011.0;1.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3412.0;3314.0
17.0;1703;2.0;2011.0;21.0;12.0;2010.0;17.0;1703;53.0;39.0;9.0;2.0;320.0;320.0;1.0;4.0;6111.0;3314.0
1.0;0114;10.0;2010.0;2.0;8.0;2010.0;1.0;0114;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;3314.0
18.0;1804;7.0;2010.0;9.0;7.0;2010.0;18.0;1801;999.0;26.0;9.0;2.0;320.0;320.0;9.0;4.0;9999.0;3314.0
1.0;0101;3.0;2011.0;14.0;10.0;2010.0;1.0;0101;999.0;48.0;9.0;2.0;320.0;320.0;9.0;4.0;2113.0;3334.0
1.0;0108;12.0;2010.0;11.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2132.0;3412.0
1.0;0101;9.0;2010.0;22.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2141.0;3412.0
1.0;0108;10.0;2010.0;3.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;3412.0;3412.0
9.0;0901;9.0;2010.0;13.0;8.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;3412.0
9.0;0901;7.0;2010.0;15.0;3.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;3412.0
3.0;0303;8.0;2010.0;7.0;7.0;2010.0;3.0;0301;32.0;29.0;2.0;9.0;320.0;320.0;9.0;4.0;9712.0;3412.0
9.0;0901;5.0;2011.0;23.0;4.0;2010.0;11.0;1101;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9712.0;3412.0
1.0;0101;2.0;2011.0;20.0;12.0;2010.0;1.0;0101;999.0;35.0;9.0;2.0;320.0;320.0;9.0;4.0;9712.0;3412.0
1.0;0101;2.0;2011.0;1.0;10.0;2010.0;1.0;0101;999.0;35.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;3412.0
1.0;0101;10.0;2010.0;26.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;110.0;3513.0
15.0;1504;2.0;2011.0;9.0;12.0;2010.0;15.0;1501;27.0;19.0;2.0;2.0;320.0;320.0;4.0;4.0;2341.0;3513.0
1.0;0101;2.0;2011.0;29.0;10.0;2010.0;1.0;0101;999.0;999.0;2.0;9.0;320.0;320.0;1.0;9.0;3513.0;3513.0
1.0;0101;8.0;2010.0;28.0;6.0;2010.0;1.0;0101;30.0;29.0;9.0;9.0;320.0;320.0;1.0;4.0;4311.0;3513.0
1.0;0101;6.0;2010.0;29.0;4.0;2010.0;1.0;0101;45.0;44.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;3513.0
4.0;0415;4.0;2011.0;29.0;7.0;2010.0;4.0;0401;22.0;23.0;2.0;2.0;320.0;320.0;2.0;5.0;7221.0;3513.0
5.0;0501;11.0;2010.0;13.0;4.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;3513.0
18.0;1804;1.0;2011.0;11.0;11.0;2010.0;18.0;1801;26.0;19.0;9.0;2.0;320.0;320.0;9.0;4.0;9712.0;3513.0
1.0;0101;11.0;2010.0;18.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9998.0;3513.0
16.0;1601;12.0;2010.0;3.0;8.0;2010.0;16.0;1601;31.0;26.0;9.0;2.0;320.0;320.0;9.0;4.0;9999.0;3513.0
1.0;0114;5.0;2010.0;9.0;2.0;2010.0;1.0;0114;999.0;23.0;9.0;9.0;320.0;320.0;9.0;4.0;9999.0;3513.0
1.0;0101;6.0;2010.0;23.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;110.0;4120.0
1.0;0101;9.0;2010.0;21.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;110.0;4120.0
16.0;1601;8.0;2010.0;23.0;6.0;2010.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;310.0;4120.0
1.0;0101;3.0;2011.0;10.0;12.0;2010.0;1.0;0101;41.0;40.0;2.0;9.0;320.0;320.0;9.0;1.0;1219.0;4120.0
1.0;0101;12.0;2010.0;7.0;9.0;2010.0;1.0;0101;34.0;31.0;2.0;9.0;320.0;320.0;4.0;1.0;1346.0;4120.0
1.0;0101;8.0;2010.0;4.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2142.0;4120.0
1.0;0101;8.0;2010.0;4.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2142.0;4120.0
1.0;0101;1.0;2011.0;21.0;12.0;2010.0;1.0;0101;49.0;47.0;2.0;2.0;320.0;320.0;5.0;4.0;2144.0;4120.0
1.0;0101;11.0;2010.0;21.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2145.0;4120.0
1.0;0108;7.0;2010.0;23.0;3.0;2010.0;1.0;0108;37.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;2151.0;4120.0
5.0;0501;6.0;2010.0;23.0;4.0;2010.0;5.0;0501;999.0;999.0;2.0;2.0;320.0;320.0;9.0;1.0;2151.0;4120.0
1.0;0101;4.0;2010.0;23.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2211.0;4120.0
1.0;0101;10.0;2010.0;28.0;7.0;2010.0;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;1.0;1.0;2211.0;4120.0
1.0;0101;9.0;2010.0;19.0;7.0;2010.0;1.0;0108;44.0;43.0;9.0;9.0;320.0;320.0;1.0;1.0;2211.0;4120.0
1.0;0101;3.0;2010.0;9.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2211.0;4120.0
1.0;0101;4.0;2010.0;28.0;1.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2211.0;4120.0
11.0;1104;3.0;2011.0;27.0;12.0;2010.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2320.0;4120.0
12.0;1215;2.0;2011.0;9.0;12.0;2010.0;9.0;0920;28.0;19.0;2.0;2.0;320.0;320.0;4.0;4.0;2341.0;4120.0
1.0;0101;6.0;2010.0;3.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2411.0;4120.0
1.0;0101;2.0;2011.0;23.0;8.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2412.0;4120.0
1.0;0101;7.0;2010.0;27.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2511.0;4120.0
1.0;0101;9.0;2010.0;29.0;7.0;2010.0;1.0;0101;39.0;999.0;9.0;9.0;320.0;188.0;5.0;9.0;2611.0;4120.0
4.0;0407;6.0;2010.0;20.0;4.0;2010.0;6.0;0601;20.0;20.0;1.0;2.0;320.0;320.0;4.0;4.0;3114.0;4120.0
11.0;1101;12.0;2010.0;5.0;8.0;2010.0;11.0;1101;24.0;21.0;9.0;9.0;320.0;320.0;1.0;1.0;3114.0;4120.0
1.0;0101;2.0;2011.0;28.0;12.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3114.0;4120.0
1.0;0114;9.0;2010.0;15.0;7.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;4.0;4.0;3119.0;4120.0
1.0;0101;9.0;2010.0;27.0;8.0;2010.0;1.0;0101;38.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;3119.0;4120.0
1.0;0101;9.0;2010.0;26.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3119.0;4120.0
11.0;1104;3.0;2011.0;27.0;12.0;2010.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3119.0;4120.0
11.0;1102;10.0;2010.0;2.0;9.0;2010.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3142.0;4120.0
1.0;0101;2.0;2010.0;18.0;1.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;3153.0;4120.0
1.0;0101;8.0;2010.0;21.0;5.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3314.0;4120.0
18.0;1802;9.0;2010.0;17.0;6.0;2010.0;18.0;1801;26.0;19.0;2.0;2.0;320.0;320.0;9.0;4.0;3314.0;4120.0
1.0;0108;5.0;2011.0;11.0;8.0;2010.0;1.0;0101;33.0;29.0;9.0;9.0;320.0;320.0;4.0;4.0;3314.0;4120.0
1.0;0101;12.0;2010.0;15.0;10.0;2010.0;1.0;0101;42.0;40.0;9.0;9.0;320.0;320.0;4.0;4.0;3412.0;4120.0
1.0;0101;5.0;2010.0;17.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3412.0;4120.0
1.0;0115;3.0;2010.0;5.0;3.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3412.0;4120.0
1.0;0101;9.0;2010.0;14.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3412.0;4120.0
9.0;0901;11.0;2010.0;5.0;10.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3412.0;4120.0
1.0;0101;11.0;2010.0;14.0;10.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3412.0;4120.0
1.0;0101;12.0;2010.0;15.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3412.0;4120.0
1.0;0101;6.0;2011.0;2.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3435.0;4120.0
12.0;1202;7.0;2010.0;24.0;5.0;2010.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3513.0;4120.0
1.0;0101;7.0;2010.0;14.0;6.0;2010.0;1.0;0101;999.0;37.0;9.0;2.0;320.0;320.0;9.0;4.0;3513.0;4120.0
16.0;1604;12.0;2010.0;19.0;8.0;2010.0;1.0;0108;38.0;38.0;2.0;2.0;320.0;320.0;9.0;4.0;4131.0;4120.0
1.0;0108;9.0;2010.0;10.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4131.0;4120.0
19.0;1901;12.0;2010.0;27.0;10.0;2010.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;4120.0
1.0;0101;10.0;2010.0;16.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;4120.0
1.0;0114;10.0;2010.0;8.0;9.0;2010.0;1.0;0114;999.0;33.0;9.0;2.0;320.0;320.0;9.0;4.0;4311.0;4120.0
1.0;0117;3.0;2010.0;10.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;4120.0
1.0;0101;5.0;2010.0;18.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;4311.0;4120.0
1.0;0101;12.0;2010.0;29.0;1.0;2010.0;1.0;0101;29.0;27.0;2.0;2.0;320.0;320.0;4.0;4.0;4311.0;4120.0
1.0;0101;6.0;2010.0;29.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;4120.0
19.0;1904;11.0;2010.0;18.0;10.0;2010.0;19.0;1901;28.0;29.0;2.0;2.0;320.0;320.0;4.0;4.0;4311.0;4120.0
1.0;0101;12.0;2010.0;18.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;4311.0;4120.0
1.0;0115;2.0;2011.0;6.0;12.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4311.0;4120.0
1.0;0101;10.0;2010.0;27.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4312.0;4120.0
1.0;0101;11.0;2010.0;24.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4321.0;4120.0
1.0;0108;5.0;2010.0;22.0;1.0;2010.0;1.0;0108;999.0;49.0;9.0;9.0;320.0;320.0;9.0;1.0;5221.0;4120.0
1.0;0101;8.0;2010.0;7.0;7.0;2010.0;1.0;0101;34.0;29.0;9.0;2.0;320.0;320.0;2.0;4.0;5221.0;4120.0
1.0;0101;8.0;2010.0;23.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;5221.0;4120.0
1.0;0115;11.0;2010.0;9.0;9.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;222.0;320.0;9.0;9.0;5221.0;4120.0
1.0;0115;9.0;2010.0;9.0;9.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;222.0;320.0;9.0;9.0;5221.0;4120.0
1.0;0101;1.0;2011.0;27.0;7.0;2010.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;5221.0;4120.0
1.0;0108;1.0;2011.0;28.0;10.0;2010.0;1.0;0108;999.0;999.0;9.0;9.0;40.0;320.0;1.0;9.0;5221.0;4120.0
1.0;0108;9.0;2010.0;7.0;6.0;2010.0;1.0;0108;22.0;22.0;9.0;9.0;320.0;320.0;9.0;9.0;5249.0;4120.0
1.0;0101;11.0;2010.0;26.0;10.0;2010.0;1.0;0101;41.0;45.0;9.0;9.0;320.0;320.0;9.0;9.0;5249.0;4120.0
1.0;0108;2.0;2011.0;19.0;3.0;2010.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111.0;4120.0
1.0;0108;11.0;2010.0;2.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7115.0;4120.0
1.0;0101;7.0;2010.0;29.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;4120.0
9.0;0901;6.0;2011.0;9.0;11.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231.0;4120.0
1.0;0101;7.0;2010.0;25.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7411.0;4120.0
1.0;0101;7.0;2010.0;9.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;7411.0;4120.0
1.0;0101;8.0;2010.0;20.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9621.0;4120.0
5.0;0509;4.0;2010.0;17.0;2.0;2010.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9712.0;4120.0
1.0;0101;6.0;2010.0;12.0;4.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
5.0;0509;8.0;2010.0;18.0;1.0;2010.0;5.0;0501;48.0;49.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;4120.0
1.0;0108;8.0;2010.0;21.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
9.0;0901;11.0;2010.0;16.0;7.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
9.0;0917;11.0;2010.0;12.0;10.0;2010.0;9.0;0901;999.0;47.0;9.0;2.0;320.0;320.0;9.0;9.0;9712.0;4120.0
21.0;2101;5.0;2010.0;9.0;2.0;2010.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
10.0;1009;6.0;2010.0;21.0;4.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
1.0;0101;7.0;2010.0;3.0;6.0;2010.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
3.0;0301;9.0;2010.0;29.0;6.0;2010.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
5.0;0502;11.0;2010.0;24.0;9.0;2010.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
5.0;0502;11.0;2010.0;7.0;9.0;2010.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
1.0;0101;11.0;2010.0;2.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
1.0;0108;4.0;2010.0;28.0;1.0;2010.0;1.0;0101;35.0;33.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;4120.0
1.0;0115;6.0;2010.0;13.0;4.0;2010.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;4120.0
1.0;0101;8.0;2010.0;3.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
1.0;0101;8.0;2010.0;25.0;2.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
1.0;0101;10.0;2010.0;6.0;9.0;2010.0;1.0;0101;999.0;32.0;9.0;9.0;320.0;320.0;9.0;4.0;9712.0;4120.0
1.0;0101;4.0;2010.0;18.0;1.0;2010.0;1.0;0101;999.0;999.0;2.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
1.0;0101;8.0;2010.0;28.0;6.0;2010.0;1.0;0101;31.0;26.0;9.0;9.0;320.0;188.0;1.0;1.0;9712.0;4120.0
1.0;0101;10.0;2010.0;3.0;9.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
20.0;2011;11.0;2010.0;15.0;10.0;2010.0;20.0;2011;31.0;31.0;9.0;9.0;320.0;320.0;2.0;1.0;9712.0;4120.0
1.0;0108;11.0;2010.0;15.0;3.0;2010.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9712.0;4120.0
3.0;0309;7.0;2010.0;29.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9712.0;4120.0
1.0;0101;6.0;2010.0;25.0;3.0;2010.0;14.0;1401;41.0;33.0;9.0;2.0;320.0;320.0;1.0;5.0;9712.0;4120.0
1.0;0101;8.0;2010.0;25.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
1.0;0101;9.0;2010.0;15.0;7.0;2010.0;1.0;0101;999.0;35.0;9.0;9.0;320.0;320.0;9.0;1.0;9712.0;4120.0
16.0;1602;4.0;2010.0;5.0;4.0;2010.0;15.0;1501;32.0;25.0;2.0;2.0;320.0;320.0;2.0;5.0;9712.0;4120.0
9.0;0901;8.0;2010.0;26.0;4.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
21.0;2101;11.0;2010.0;28.0;9.0;2010.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
10.0;1001;4.0;2011.0;13.0;10.0;2010.0;10.0;1001;31.0;33.0;9.0;9.0;320.0;320.0;9.0;4.0;9712.0;4120.0
1.0;0101;1.0;2011.0;12.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4120.0
1.0;0101;6.0;2010.0;20.0;1.0;2010.0;1.0;0101;49.0;41.0;2.0;2.0;320.0;320.0;1.0;4.0;9999.0;4120.0
3.0;0302;2.0;2011.0;4.0;11.0;2010.0;3.0;0301;999.0;31.0;9.0;2.0;-1.0;320.0;9.0;9.0;9999.0;4120.0
1.0;0101;3.0;2011.0;17.0;11.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;3521.0;4131.0
9.0;0901;6.0;2010.0;26.0;5.0;2010.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4131.0;4131.0
1.0;0101;4.0;2011.0;25.0;6.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;4131.0;4131.0
1.0;0101;10.0;2010.0;27.0;7.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;5221.0;4131.0
22.0;2207;11.0;2010.0;27.0;10.0;2010.0;22.0;2207;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111.0;4131.0
6.0;0614;9.0;2010.0;5.0;8.0;2010.0;1.0;0101;38.0;39.0;2.0;2.0;320.0;320.0;9.0;9.0;9211.0;4131.0
9.0;0901;5.0;2011.0;5.0;8.0;2010.0;1.0;0101;999.0;51.0;9.0;2.0;320.0;320.0;9.0;2.0;9712.0;4131.0
9.0;0901;2.0;2011.0;13.0;9.0;2010.0;9.0;0901;34.0;36.0;2.0;1.0;320.0;320.0;9.0;9.0;2359.0;4211.0
1.0;0101;10.0;2010.0;10.0;8.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9712.0;4221.0
1.0;0108;9.0;2010.0;30.0;3.0;2010.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8322.0;4226.0
14.0;1416;2.0;2011.0;10.0;11.0;2010.0;14.0;1413;28.0;25.0;9.0;2.0;320.0;320.0;1.0;4.0;2341.0;4311.0
1.0;0101;7.0;2010.0;11.0;5.0;2010.0;1.0;0101;50.0;38.0;9.0;9.0;320.0;320.0;9.0;4.0;2359.0;4311.0
