depreg;mupreg;mesreg;añoreg;diaocu;mesocu;añoocu;depocu;mupocu;edadhom;edadmuj;grethom;gretmuj;nachom;nacmuj;escohom;escomuj;ocupahom;ocupamuj
19.0;1902;10.0;2011.0;11.0;8.0;2011.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1501;4.0;2011.0;28.0;2.0;2011.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1501;9.0;2011.0;4.0;7.0;2011.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1609;5.0;2011.0;14.0;3.0;2011.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1010;5.0;2011.0;16.0;2.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0102;9.0;2011.0;23.0;5.0;2011.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1001;1.0;2012.0;8.0;12.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1001;5.0;2012.0;14.0;3.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1601;2.0;2012.0;18.0;10.0;2011.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1601;4.0;2012.0;1.0;3.0;2011.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0116;4.0;2011.0;24.0;3.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0116;5.0;2011.0;23.0;3.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0116;8.0;2011.0;5.0;7.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0116;11.0;2011.0;11.0;10.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
4.0;0415;11.0;2011.0;6.0;9.0;2011.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;6.0;2012.0;2.0;11.0;2011.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;9.0;2011.0;1.0;2.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;9.0;2011.0;18.0;7.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;11.0;2011.0;2.0;8.0;2011.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;11.0;2011.0;14.0;10.0;2011.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
21.0;2102;7.0;2011.0;8.0;6.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
3.0;0308;5.0;2011.0;17.0;3.0;2011.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
3.0;0308;12.0;2011.0;7.0;11.0;2011.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1901;4.0;2011.0;18.0;1.0;2011.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1901;8.0;2011.0;20.0;6.0;2011.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1901;8.0;2011.0;25.0;7.0;2011.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1901;12.0;2011.0;12.0;8.0;2011.0;19.0;1901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
21.0;2101;1.0;2012.0;24.0;11.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2203;12.0;2011.0;31.0;10.0;2011.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
4.0;0401;7.0;2011.0;25.0;5.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
4.0;0401;7.0;2011.0;26.0;5.0;2011.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
4.0;0401;9.0;2011.0;11.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
4.0;0401;10.0;2011.0;13.0;7.0;2011.0;4.0;0401;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
9.0;0919;2.0;2012.0;24.0;11.0;2011.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1504;1.0;2012.0;7.0;10.0;2011.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1504;11.0;2011.0;7.0;10.0;2011.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
19.0;1902;4.0;2011.0;8.0;2.0;2011.0;19.0;1902;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0102;8.0;2011.0;5.0;4.0;2011.0;1.0;0102;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;7.0;2011.0;3.0;3.0;2011.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
21.0;2102;6.0;2011.0;1.0;6.0;2011.0;21.0;2102;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
17.0;1703;9.0;2011.0;16.0;9.0;2011.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1206;2.0;2012.0;28.0;7.0;2011.0;12.0;1206;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;1.0;2012.0;10.0;10.0;2011.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
17.0;1708;4.0;2011.0;1.0;2.0;2011.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0506;12.0;2011.0;13.0;10.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
18.0;1803;6.0;2011.0;15.0;3.0;2011.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1216;9.0;2011.0;23.0;8.0;2011.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1215;5.0;2011.0;24.0;3.0;2011.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1215;6.0;2011.0;27.0;4.0;2011.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1215;10.0;2011.0;2.0;9.0;2011.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
9.0;0919;4.0;2011.0;14.0;2.0;2011.0;9.0;0919;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
9.0;0919;4.0;2011.0;27.0;1.0;2011.0;9.0;0919;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;2.0;2011.0;25.0;1.0;2011.0;11.0;1101;48.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2201;7.0;2011.0;21.0;6.0;2011.0;22.0;2201;41.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0506;11.0;2011.0;24.0;10.0;2011.0;10.0;1001;38.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2206;12.0;2011.0;27.0;10.0;2011.0;22.0;2201;35.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1503;9.0;2011.0;13.0;7.0;2011.0;15.0;1501;32.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0108;3.0;2011.0;10.0;2.0;2011.0;1.0;0101;25.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;2.0;2012.0;15.0;11.0;2011.0;1.0;0115;66.0;61.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
9.0;0901;7.0;2011.0;15.0;6.0;2011.0;9.0;0901;60.0;50.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;1.0;2012.0;11.0;7.0;2011.0;11.0;1101;999.0;45.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;11.0;2011.0;4.0;8.0;2011.0;1.0;0101;46.0;44.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1601;5.0;2012.0;26.0;9.0;2011.0;16.0;1601;999.0;41.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1212;8.0;2011.0;28.0;7.0;2011.0;1.0;0101;46.0;39.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0506;3.0;2012.0;28.0;11.0;2011.0;5.0;0502;999.0;38.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0501;6.0;2011.0;3.0;3.0;2011.0;5.0;0501;41.0;38.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0506;4.0;2011.0;17.0;2.0;2011.0;10.0;1001;34.0;38.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;6.0;2011.0;29.0;4.0;2011.0;11.0;1101;999.0;36.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;8.0;2011.0;11.0;7.0;2011.0;1.0;0101;41.0;36.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1601;4.0;2011.0;2.0;3.0;2011.0;16.0;1601;36.0;36.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2202;12.0;2011.0;31.0;10.0;2011.0;22.0;2202;31.0;36.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
22.0;2212;10.0;2011.0;14.0;9.0;2011.0;22.0;2201;999.0;35.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0103;5.0;2011.0;31.0;3.0;2011.0;1.0;0101;34.0;35.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1601;4.0;2011.0;15.0;3.0;2011.0;16.0;1601;30.0;33.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0506;4.0;2011.0;5.0;4.0;2011.0;10.0;1001;999.0;32.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;6.0;2011.0;11.0;5.0;2011.0;11.0;1101;999.0;31.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;2.0;2012.0;26.0;10.0;2011.0;5.0;0502;999.0;31.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0507;7.0;2011.0;13.0;4.0;2011.0;1.0;0115;999.0;31.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;8.0;2011.0;11.0;7.0;2011.0;11.0;1101;999.0;30.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1508;2.0;2011.0;17.0;1.0;2011.0;15.0;1501;35.0;30.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1503;12.0;2011.0;15.0;11.0;2011.0;15.0;1501;999.0;29.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
18.0;1804;2.0;2012.0;14.0;9.0;2011.0;18.0;1801;35.0;29.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
9.0;0917;10.0;2011.0;14.0;9.0;2011.0;9.0;0920;29.0;29.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0102;7.0;2011.0;1.0;4.0;2011.0;1.0;0102;38.0;28.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;6.0;2011.0;19.0;4.0;2011.0;11.0;1101;30.0;28.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
15.0;1503;12.0;2011.0;18.0;10.0;2011.0;1.0;0101;999.0;27.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0601;9.0;2011.0;4.0;4.0;2011.0;6.0;0601;999.0;27.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;6.0;2011.0;17.0;3.0;2011.0;1.0;0101;30.0;27.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
4.0;0406;3.0;2011.0;20.0;1.0;2011.0;4.0;0401;26.0;26.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
20.0;2001;5.0;2011.0;28.0;2.0;2011.0;20.0;2001;32.0;25.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;6.0;2011.0;24.0;3.0;2011.0;1.0;0115;26.0;24.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
16.0;1601;1.0;2012.0;27.0;5.0;2011.0;16.0;1601;30.0;20.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
13.0;1301;6.0;2011.0;12.0;5.0;2011.0;13.0;1301;21.0;20.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0608;6.0;2011.0;7.0;4.0;2011.0;6.0;0601;999.0;18.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;2.0;2011.0;4.0;2.0;2011.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
15.0;1503;6.0;2011.0;2.0;3.0;2011.0;15.0;1501;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
1.0;0116;8.0;2011.0;10.0;2.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
19.0;1901;2.0;2012.0;16.0;12.0;2011.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
1.0;0103;3.0;2011.0;4.0;2.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
18.0;1804;4.0;2011.0;25.0;3.0;2011.0;18.0;1804;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
1.0;0116;2.0;2012.0;2.0;12.0;2011.0;1.0;0116;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
1.0;0103;6.0;2011.0;8.0;2.0;2011.0;1.0;0101;38.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
11.0;1101;3.0;2011.0;15.0;2.0;2011.0;11.0;1101;52.0;49.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
11.0;1101;7.0;2011.0;23.0;6.0;2011.0;8.0;0801;999.0;37.0;9.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
12.0;1215;10.0;2011.0;22.0;8.0;2011.0;12.0;1215;31.0;20.0;2.0;9.0;320.0;320.0;1.0;9.0;9999.0;9999.0
11.0;1101;8.0;2011.0;1.0;8.0;2011.0;11.0;1101;46.0;999.0;2.0;9.0;320.0;320.0;2.0;9.0;9999.0;9999.0
1.0;0116;8.0;2011.0;28.0;6.0;2011.0;1.0;0101;30.0;999.0;2.0;9.0;320.0;320.0;2.0;9.0;9999.0;9999.0
6.0;0612;6.0;2011.0;29.0;4.0;2011.0;6.0;0601;33.0;31.0;2.0;9.0;320.0;320.0;2.0;9.0;9999.0;9999.0
11.0;1101;7.0;2011.0;16.0;6.0;2011.0;11.0;1101;31.0;999.0;2.0;9.0;320.0;320.0;3.0;9.0;9999.0;9999.0
18.0;1804;5.0;2012.0;28.0;4.0;2011.0;18.0;1801;999.0;999.0;2.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
18.0;1804;12.0;2011.0;18.0;10.0;2011.0;19.0;1901;999.0;999.0;2.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0105;6.0;2011.0;20.0;1.0;2011.0;1.0;0101;44.0;999.0;2.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0601;5.0;2011.0;23.0;3.0;2011.0;6.0;0601;32.0;999.0;2.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
10.0;1015;10.0;2011.0;17.0;10.0;2011.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
12.0;1215;1.0;2012.0;9.0;2.0;2011.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
20.0;2011;10.0;2011.0;29.0;9.0;2011.0;20.0;2001;33.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
4.0;0401;10.0;2011.0;7.0;9.0;2011.0;4.0;0401;999.0;51.0;9.0;1.0;320.0;320.0;9.0;1.0;9999.0;9999.0
1.0;0101;9.0;2011.0;22.0;3.0;2011.0;1.0;0101;999.0;999.0;2.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
13.0;1310;5.0;2011.0;9.0;3.0;2011.0;13.0;1301;999.0;999.0;1.0;1.0;320.0;320.0;1.0;1.0;9999.0;9999.0
1.0;0101;8.0;2011.0;13.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
2.0;0201;7.0;2011.0;14.0;7.0;2011.0;2.0;0201;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
21.0;2102;6.0;2011.0;23.0;5.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
13.0;1301;3.0;2011.0;4.0;2.0;2011.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
13.0;1301;5.0;2011.0;4.0;3.0;2011.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
13.0;1301;5.0;2011.0;23.0;3.0;2011.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
13.0;1301;7.0;2011.0;27.0;5.0;2011.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
13.0;1301;9.0;2011.0;19.0;8.0;2011.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
14.0;1415;4.0;2011.0;23.0;2.0;2011.0;14.0;1401;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
19.0;1909;2.0;2012.0;24.0;11.0;2011.0;19.0;1909;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
19.0;1902;2.0;2011.0;2.0;2.0;2011.0;19.0;1901;999.0;999.0;2.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
21.0;2106;11.0;2011.0;3.0;2.0;2011.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
1.0;0101;2.0;2012.0;16.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
1.0;0101;8.0;2011.0;2.0;6.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
1.0;0101;9.0;2011.0;16.0;8.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
1.0;0101;10.0;2011.0;13.0;7.0;2011.0;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;1.0;1.0;9999.0;9999.0
21.0;2102;1.0;2012.0;14.0;12.0;2011.0;21.0;2101;58.0;58.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
21.0;2102;5.0;2011.0;22.0;2.0;2011.0;21.0;2102;58.0;58.0;2.0;2.0;320.0;320.0;1.0;1.0;9999.0;9999.0
13.0;1301;2.0;2012.0;14.0;1.0;2011.0;13.0;1301;31.0;34.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
1.0;0101;2.0;2012.0;31.0;10.0;2011.0;1.0;0101;34.0;31.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
20.0;2008;9.0;2011.0;2.0;8.0;2011.0;20.0;2001;37.0;30.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
1.0;0102;5.0;2011.0;4.0;2.0;2011.0;1.0;0101;30.0;30.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
1.0;0113;2.0;2011.0;7.0;2.0;2011.0;1.0;0101;27.0;24.0;9.0;9.0;320.0;320.0;1.0;1.0;9999.0;9999.0
13.0;1301;7.0;2011.0;29.0;6.0;2011.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;9999.0;9999.0
21.0;2101;10.0;2011.0;21.0;9.0;2011.0;21.0;2101;25.0;19.0;2.0;1.0;320.0;320.0;2.0;2.0;9999.0;9999.0
1.0;0101;5.0;2011.0;7.0;4.0;2011.0;1.0;0101;62.0;40.0;2.0;2.0;320.0;320.0;3.0;2.0;9999.0;9999.0
4.0;0411;8.0;2011.0;27.0;5.0;2011.0;4.0;0401;27.0;20.0;9.0;2.0;320.0;320.0;9.0;3.0;9999.0;9999.0
1.0;0101;3.0;2012.0;9.0;8.0;2011.0;1.0;0101;30.0;30.0;9.0;2.0;320.0;320.0;9.0;4.0;9999.0;9999.0
12.0;1215;12.0;2011.0;22.0;10.0;2011.0;12.0;1215;25.0;24.0;2.0;2.0;320.0;320.0;9.0;4.0;9999.0;9999.0
1.0;0101;6.0;2011.0;8.0;3.0;2011.0;1.0;0101;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
14.0;1401;6.0;2012.0;18.0;10.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
20.0;2007;12.0;2011.0;2.0;11.0;2011.0;20.0;2001;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0110;5.0;2012.0;8.0;12.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1215;5.0;2011.0;11.0;4.0;2011.0;12.0;1215;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;12.0;2011.0;11.0;11.0;2011.0;1.0;0101;42.0;46.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;1.0;2012.0;22.0;2.0;2011.0;1.0;0101;41.0;40.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0116;3.0;2011.0;1.0;2.0;2011.0;1.0;0101;41.0;37.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;11.0;2011.0;4.0;10.0;2011.0;1.0;0101;32.0;31.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
6.0;0601;5.0;2011.0;23.0;2.0;2011.0;6.0;0601;30.0;22.0;2.0;2.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0114;4.0;2012.0;21.0;4.0;2011.0;1.0;0114;28.0;30.0;2.0;9.0;320.0;320.0;4.0;1.0;9712.0;9999.0
5.0;0501;2.0;2012.0;11.0;11.0;2011.0;5.0;0501;999.0;55.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0501;4.0;2012.0;12.0;12.0;2011.0;5.0;0501;999.0;40.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
5.0;0501;1.0;2012.0;26.0;8.0;2011.0;5.0;0501;999.0;23.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
12.0;1207;2.0;2012.0;24.0;10.0;2011.0;12.0;1223;44.0;38.0;9.0;9.0;320.0;320.0;2.0;9.0;9211.0;9999.0
16.0;1601;6.0;2011.0;3.0;5.0;2011.0;16.0;1601;41.0;41.0;1.0;9.0;320.0;320.0;3.0;9.0;9211.0;9999.0
22.0;2201;10.0;2011.0;9.0;9.0;2011.0;22.0;2201;999.0;38.0;9.0;9.0;320.0;320.0;9.0;9.0;9211.0;9999.0
22.0;2210;11.0;2011.0;31.0;10.0;2011.0;22.0;2201;32.0;26.0;2.0;9.0;320.0;320.0;2.0;9.0;9211.0;9999.0
13.0;1301;9.0;2011.0;25.0;8.0;2011.0;13.0;1301;36.0;31.0;9.0;9.0;320.0;320.0;4.0;9.0;2341.0;9999.0
14.0;1406;4.0;2011.0;17.0;3.0;2011.0;14.0;1401;51.0;47.0;1.0;9.0;320.0;320.0;5.0;9.0;2341.0;9999.0
22.0;2204;7.0;2011.0;7.0;6.0;2011.0;22.0;2204;25.0;20.0;2.0;9.0;320.0;320.0;4.0;9.0;2341.0;9999.0
4.0;0401;2.0;2012.0;12.0;12.0;2011.0;4.0;0401;35.0;35.0;1.0;9.0;320.0;320.0;4.0;9.0;3119.0;9999.0
1.0;0101;10.0;2011.0;14.0;3.0;2011.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;2211.0;9999.0
16.0;1601;3.0;2012.0;20.0;12.0;2011.0;16.0;1601;33.0;22.0;9.0;9.0;320.0;320.0;5.0;9.0;2211.0;9999.0
9.0;0901;1.0;2012.0;20.0;9.0;2011.0;9.0;0901;38.0;43.0;9.0;9.0;320.0;320.0;9.0;1.0;9629.0;9999.0
22.0;2205;10.0;2011.0;18.0;8.0;2011.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
1.0;0101;2.0;2011.0;7.0;1.0;2011.0;1.0;0101;999.0;63.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
11.0;1101;5.0;2011.0;17.0;3.0;2011.0;11.0;1101;999.0;49.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
13.0;1301;3.0;2011.0;17.0;2.0;2011.0;13.0;1301;999.0;49.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
9.0;0909;2.0;2012.0;25.0;11.0;2011.0;9.0;0901;999.0;43.0;9.0;9.0;320.0;320.0;9.0;9.0;9999.0;9999.0
